user;user_profile;date_review;title;rating;type_visit;num_contributions;review
Lili1410;Lili1410;15 novembre 2016;Des mets délicats, un service de qualité;5.0;business;19;"les salons rendent le restaurant très intime et les discussions faciles et agréables.
La carte des plats est variée et permet à tous de trouver son bonheur. Et les plats sont délicieux, les quantités sont parfaites, la présentation excellente. Bravo au chef et à son équipe!"
sebastien c;sebastienc187;11 novembre 2016;Très bel endroit;5.0;none;26;Accueil soigné et très chaleureux. Endroit plein de charme avec une multitude de pièces , très belle deco. Pour ce qui est des plats, ils sont excellents, raffinés et recherchés. C est vraiment un bel endroit à découvrir à Lyon. 
Fabrice M;692fabricem;7 novembre 2016;Tres bon restaurant , je recommande;4.0;couples;3;juste parfait , tout  de suite on nous a mis a l'aise , et proposer l’apéritif avec une recommandation de la maison
ThPi;ThPi;6 novembre 2016;La tradition(revisitée) c'est superbe;5.0;business;438;"Adresse historique et iconique de la cuisine lyonnaise, La Mère Brazier offre une superbe interprétation de la gastronomie d'aujourd'hui. Le menu ""Classique"" dégusté ce jour est passionnant et inventif (et oui c'est possible pour un classique!). La carte des vins permet un accompagnement à l'unisson (pouilly fumé et pommard ont été les élus du jour). Table de très belle qualité à découvrir ou à redécouvrir sans hésitation."
Delphine L;370delphinel;3 novembre 2016;Anniversaire de mariage;5.0;couples;9;"Un accueil formidable avec un service voiturier. 
Servive très pro avec des plats d'une finesse. 
Plusieurs salles avec de petites tables top pour un dîner en amoureux 
Le Chef vient vous voir au court de la soirée. 
Très sympathiques"
le-petit-nicolas-27;le-petit-nicolas-27;2 novembre 2016;CLASSIQUE... PAS TANT QUE CA! (TANT MIEUX);4.0;couples;142;"La maison est une institution, elle le prouve sans difficulté.
accueil courtois (avec voiturier)
service de qualité et attentionné
salles diverses avec beaucoup de cachées
plats classiques parfaitement revisités au gout du jour. il y a beaucoup de légèreté dans la cuisine du chef et beaucoup de raffinement, ce qui n'est pas forcement simple.
Nous avons pris beaucoup de plaisir toute au long de la soirée.
la note est en plus correcte : menu 125e pour 3 plats + fromages et desserts.
la carte des vins est belle et les prix ne sont pas prétentieux.
Aucune fausse note."
Lili_Lolo69;Lili_Lolo69;1 novembre 2016;Presque parfait;4.0;couples;257;Bluffé par la finesse des plats pourtant classiques, la cuisine est impeccable (petit plus pour le pain original fait maison), le service très correct. Le sommelier est de très bon conseil pour accorder les vins aux plats choisis. Il est très agréable de pouvoir échanger un petit mot avec le chef lorsqu'il passe en salle. Malgré tout, et bien que ce soit indiqué sur le site internet, proposer un service de voiturier payant quand l'addition dépasse les 300€, on a trouvé ça déplacé. Ce restaurant reste un incontournable.
reneegate007;reneegate007;30 octobre 2016;C'est un brasier !;4.0;couples;4;"Petite folie , un déjeuner chez mémère brazier.
Un repas bien français , du lourd , du consistant , du roboratif , c'est tellement
bon au début de l'hiver.
Je connaissais et j'ai adoré !"
christophe c;christophec90;29 octobre 2016;si tu vas a lyon vas manger cher brazier;5.0;family;2;une maison de legende de lyon dans se restaurant on est toujour surprix part la qualiter des produits et de la nourriture comme on aime
Nzm;EusebioG409;24 octobre 2016;Institution Lyonnaise;5.0;business;126;"Impensable de séjourner à Lyon sans venir déguster un repas chez ""la mère Brazier"". Un nom qui en dit long, une véritable institution avec en cuisine son digne héritier en la personne de Mr Viannay. Tout fut parfait.
La salle, suffisant intime ; un service top niveau.
Le repas commence par une mise en bouche, à savoir le fameux pâté en croûte, tellement bon qu'on ne peut pas en laisser.
Ensuite, ce fut un classique de la maison : artichaut et foie gras poêlé n°11 ; pourquoi n°11, car il s'agit de la 11ème déclinaison de ce plat qui fait partie intégrante de la maison. Je n'ai pas eu la chance de goûter les 10 précédents, mais en tout cas, le onzième est un régal.
Ensuite, ce fut un autre classique, avec la pomme de ris de veau à la grenobloise. Amateur de ris de veau, j'ai été supris par le peps qui a été apporté à ce plat avec notamment quelques câpres distillés adroitement ; la sauce/jus est d'un parfait accord.
Le plateau de fromage est impressionant et plutôt bien affiné.
Pour le dessert, j'ai craqué sur les mirabelles ; et bien en a pris. Un dessert très équilibré, léger pour finir un repas parfait du début jusqu'à la fin.
Je ne peux que recommander cet établissement, qui restera sans nul doute un de mes meilleurs souvenirs culinaires."
GERARD L;28gerardl;23 octobre 2016;Evangile selon Saint Mathieu Viannay ...;5.0;business;200;"Une maison légendaire, des recettes impérissables, un chef en grande forme, et une équipe de salle diligente mais sans pesanteur : voici le cocktail idéal pour une soirée parfaitement réussie. Nous avions choisi le menu ""classique"" (125€ pour 3 plats, fromage et dessert) afin de revisiter certains plats incontournables de la créatrice. Surtout ne déjeunez pas avant, afin de garder de la place, chez les Lyonnais le ""copieux"" est de rigueur ! Démonstration dès l'amuse-gueule constitué d'une épaisse tranche complète du célèbre pâté en croûte non annoncée sur le menu; vient ensuite un ""Artichaut et foie gras poêlé"" à la fois ferme et fondant, délicieuse association de goûts et de textures; puis le légendaire ""Pain de brochet et homard"" une merveille de finesse très élaborée; enfin, la ""Pomme de ris de veau à la grenobloise"" croquante dessus-moelleuse dedans vous fait planer sur votre chaise. Une petite place pour de splendides fromages et un très roboratif ""Chou praliné comme un Paris-Brest"", et vous voilà complètement rassasié au point de caler sur toutes les mignardises qui défilent ensuite... Carte des vins  impressionnante bien servie par un jeune sommelier particulièrement brillant (Mâcon-Pierreclos de Guffens-Heynen sublime), et voilà un dîner de rêve..."
JPS6973;JPS6973;22 octobre 2016;Exceptionnel;5.0;couples;189;Cela fait plusieurs fois que nous allons dans ce restaurant et nous sommes toujours aussi surpris par la qualité, la pureté des produits et l'originalité et la plénitude des saveurs. Mathieu Viannay est un grand magicien!! La carte des vins est très fournie avec des vins de qualité à tout prix.
speedmaster55;speedmaster55;21 octobre 2016;Incontournable;4.0;business;231;A chaque visite sur Lyon,un incontournable bouchon,une institution dans le temps qui ne change pas en qualité
FRÉDÉRIC G;FREDERICLYON;21 octobre 2016;Une belle soirée;4.0;couples;75;"C'était notre 4ème fois chez La Mère BRAZIER et comme les autres fois nous avons passé un excellent moment. 
Le service est agréable, l'accueil est distingué mais pourrait être légèrement plus chaleureux et spontané.
La cuisine est toujours délicieuse, la visite du chef dans la salle est agréable également. 
Une très bonne soirée !"
laurent m;laurentm716;8 octobre 2016;Fabuleux moment - Un incontournable à Lyon;5.0;couples;5;"Hier soir nous avons fait une remarquable expérience gustative à Lyon dans ce fabuleux restaurant.
Accueil impeccable par un serveur qui nous accompagne dans un petit salon accueillant maximum 10 personnes, nous étions ce soir là 4 tables de 2
Mise en bouche excellente accompagnée d'un très bon apéritif conseillé par un très bon sommelier 
Mais ce n'était rien en comparaison de ce qui a suivi : l'araignée de mer présentée dans sa coquille d'argent conçue spécialement pour recevoir ce plat splendide tout en le maintenant au frais, le tartare de saumon tout aussi bon était suivi d'un filet de St Pierre à la cuisson parfaite puis du canard colvert et enfin en apothéose les desserts divins à base de figue pour moi et de mirabelle pour mon mari 
Tout cela servi par un personnel parfait, toujours là quand on avait besoin d'eux mais sans jamais que leur présence ne soit pesante 
Tout simplement parfait 
Je souhaite à tous de pouvoir vivre une fois dans sa vie une telle expérience et je rêve déjà d'y retourner à mon prochain séjour"
ungonedelyon2016;ungonedelyon2016;27 septembre 2016;grand moment;5.0;none;1;"Première visite dans ce restaurant dont nous avions depuis si longtemps entendu parlé.
L'accueil est un mélange de grande classe et de simplicité. Et toute la soirée sera basée sur cette savante alchimie. On sait que l on est dans un grand restaurant, mais ce n'est jamais pesant... Le personnel est au top. Le curseur a été placé au mieux !  Et dans l assiette ? Que dire qui n'ait pas été dit ? Mélange subtil de créativité et de tradition, du début à la fin, sans fausse note !
Un mot pour résumer : BRAVO"
Nicoyotte;Nicoyotte;14 septembre 2016;Grand ! Très grand restaurant !!!;5.0;couples;85;Quelle adresse !!! Tout est beau, tout est bon ! C'est le restaurant haut de gamme parfait. Tout est ordonné pour un service impeccable, sans pour autant avoir le personnel derriere vous à attendre je ne sais quoi. La cuisine est un pur bonheur, tout est juste dans le goût et les cuissons, les vins qui accompagnent ( tres judicieusement proposé par un jeune sommelier) sont si bons. Bref si vous pouvez vous offrir un dîner cher La Mère Brazier... N'hésitez pas une seconde!!! Merci à tout le personnel ce fut un très grand moment pour nous!!! PS : Vos guimauves à la fleur d'oranger sont exceptionnelles (et je ne suis pas fana de la fleur d'oranger)...
JJC;GRAALOU;13 septembre 2016;Pur bonheur !;5.0;none;22;Un cadre très agréable et intime, puis une cuisine tellement repensée… Araignée de mer décortiquée aux multiples saveurs d'une fraîcheur exotique exquise et une lotte (pour deux) farcie et nappée à la crème et au caviar… mémorable… Si l'on ajoute un Saint-Aubin blanc La Pucelle du domaine Roux… de 2014 et déjà parfait… Merci sommelier… 
marie p;mariep497;11 septembre 2016;Grande table;5.0;family;75;"Magnifique maison, tout est parfait, c'est l'excellence.
Un personnel présent mais discret,une cuisine sublime, un cadre génial (un salon particulier au 1er étage)
Merci pour cette soirée unique."
Flo-Lyon;LionLeMelhor;10 septembre 2016;Adresse emblématique;4.0;couples;108;"Expérience unique dans cette maison incontournable.
Le lieu est juste magnifique et mériterait presque d'être visité et raconté.
Pour le coté gustatif nous avons opté pour le menu classique 3 plats avec vin au verre pour accompagner les différents plats.
La cuisine est parfaitement maîtrisée et d'excellente qualité.
Les plats sont même trop copieux, l’enchaînement des plats avec foie gras, mousseline de brochet, ris de veau sans oublier la mise en bouche, le pré dessert, le dessert, les mignardises donne un résultat un peu trop lourd.
Nous avons passé un très bon moment, le service est à la hauteur du restaurant et de la maison brazier.
Tres belle expérience"
jackdubuiso;jackdubuiso;8 septembre 2016;Une institution lyonnaise;5.0;friends;3;Cuisine très savoureuse, accueil chaleureux et professionnel, ce dîner fût pour nous une expérience réussie à tous points de vue. Une mention spéciale pour le Sommelier, la carte des vins est fabuleuse.
speedmaster55;speedmaster55;28 août 2016;Incontournable bouchon;5.0;family;231;"Un véritable bouchon lyonnais qui s est un peu beaucoup embourgeoisé.rien à redire sur la cuisine,ni sur les quantités.un peu le souk pour se garer
"
valerie b;valerieb141;28 août 2016;Exellentisime!!!;5.0;none;37;"Un très bel endroit, décoration feutrée chic...
Un endroit pour amoureux, repas d'affaire....
Une qualité des mets subtils;
bravo! un chef discret."
