user,user_profile,date_review,title,rating,type_visit,num_contributions,review
flore75,flore75,28 avril 2017,Bravo Monsieur Roure !,5.0,couples,301,"Beaucoup de générosité et de précision dans cette cuisine de haute volée ! De l'amuse-bouche aux mignardises, c'est le goût qui prédomine. Le visuel des assiettes est remarquablement travaillé (notamment pour le bar). Magnifique plateau de fromages compris dans le menu et exceptionnel soufflé à la pistache ! Le service est irréprochable, sans être trop guindé, avec une mention spéciale pour le sommelier. Monsieur Roure se rend près de ses clients au moment du dessert et prend le temps de discuter un instant (avec nous, de Christopher Coutanceaux et de Thierry Drapeau, 2 étoiles de notre région !). Pour notre part, nous n'avons à regretter que deux choses : l'absence de nappe sur la table (mais je suppose que c'est un parti-pris) et surtout d'habiter aussi loin de Lyon !"
Tony W,tonyw105,25 avril 2017,decu de 2 etoiles,3.0,friends,116,"alle le midi, pris le menu avec 1 plat
le service etait bien
l'entree etait délicieux,
mais le plat n'etait pas special, la manière de cuisine etait ordinaire sans surprise,
tres decu par le dessert, ne pas image que c'etait servi par une 2 etoiles restaurant...

le chef Christophe Roure etait sympa,

mais.... je pense que... il vaut mieux choisir l'autre restaurant qui vraiment travail beaucoup pour gagner les etoiles,

et puis, le prix du vin ici etait augmente trop cher!!!"
zoulouLyon,zoulouLyon,24 avril 2017,Exceptionnel,5.0,couples,148,"Franchement exceptionnel, il y a gastro et gastro et là vraiment ce restaurant est un must. La présentation des plats est hors du commun, les saveurs sont riches et très recherchées. L’alchimie est présente à tous niveaux. Le chef est un pur artiste. Le service est vraiment irréprochable et très haut de gamme tout en restant détendu. Excellente prestation du sommelier et du maître d’hôtel.
La carte des vins est variées, originale et il y en a pour toutes les bourses.
Je recommande vivement."
Mourad B,MouradB_11,22 avril 2017,9ème art 10 ème merveille.,4.0,business,101,"Une dîner entre clients, qui se rappelleront ce.moment de convivialité et grand qualité dans les assiettes.
Une belle réussite dans la capitale des gaules, après avoir dispensé ses talents en Loire.
Bravo. Allez y sans complexe ni retenu.
Mourad "
sylvieadam2017,sylvieadam2017,22 avril 2017,Fabuleux,5.0,couples,2,Régal des yeux et des papilles un pur bonheur .Un personnel efficace et de bons conseils. Tout était parfait mérite largement ses deux étoiles
ViviPiat,ViviPiat,22 avril 2017,Un plaisir tant pour les yeux que pour le palais,5.0,family,3,"Rien a redire, un personnel plus que sympathique et souriant, une cuisine que je décrirais de faite avec passion, produits frais bien travaillés et plus encore. Les assiettes sont soigneusement présentées et agréablement appétissante. C'est venir pour y revenir. Comptez sur moi pour faire de la bonne pub. Bonne continuation à toute l'équipe et mes félicitations. "
GOUNI,gouni00,21 avril 2017,Précis,4.0,couples,137,"Soirée en couple, menu 5 plats accord mets et vins. Ce que j'ai aimé : la qualité des produits, la perfection des cuissons et la beauté des assiettes. Mention spéciale sur la vegetalisation monochrome et le cabillaud. C'était un vrai plaisir. Au global aucune vraie fausse note, c'est de la perfection. Aucune erreur au niveau du service. J'ai aussi beaucoup apprécié que le chef fasse le tour des tables à la fin pour saluer les convives et leur demander leur avis.
Ce que j'ai moins aimé : la déco (entrée un peu froide à mon goût, les panneaux blancs dans la salle ce n'est pas mon truc, et les supports en liège pour le pain, étrange); le service un peu trop guindé. Enfin à aucun moment je me ne me suis dit, ca c'est vraiment incroyable. Il manquait le petit truc en plus exceptionnel. Sur les vins, 1 belle  découverte sur un vin autrichien et quelques déceptions, notamment sur le côté rôti que j'ai trouvé moyen et le muscat qui accompagnait le dessert. Bof pour moi. Mais tout est question de goût.
Ce que je n'ai pas aimé: je trouve ça normal de payer le prix de l'exception donc pas de commentaire sur le prix des menus. Par contre 7 euros le café; et la bouteille d'eau gazeuse (si je ne me trompe pas, semble préparée maison dans une bouteille en verre rechargeable) mais facturée 6 euros, un peu de l'abus pour moi.
Au final un très bon moment."
francois_aubry7,francois_aubry7,18 avril 2017,Un deux étoiles Michelin supérieur à beaucoup de trois,5.0,couples,115,"Exceptionnel, il faut mériter ce petit coin perdu dans des ruelles décourageantes pour trouver un établissement à la conception étonnante pensée sur mesure (tables, chaises meubles d'appoint remarquable). service-cuisine: 1 personne par client, carte des vins intelligente élaborée en commun d'un TRES BON RAPPORT QUALITE PRIX sommelier chaleureux et compétent impassible face à un rare client souhaitant épater avec une immense bêtise une -semble-t-il- future conquête ... le personnel a les reins solides. Le service est précis, compétent, chaleureux, sans familiarité ni présence étouffante, l'équipe aime son métier. Madame est à la réception avec gentillesse et disponibilité,  Monsieur est un chef présent LUI dans son établissement il refuse les invitations préjudiciables à la qualité de son établissement. Menu parfait 5 plats + dessert. Mise en bouche COLOSSALE avec une merveille au petits pois, mousse de foie gras, broccoli, un peu de boeuf de Léon en harmonie parfaite sur une sorte de petite biscotte craquante: une merveille, oeufs de caille mollet enrobés d'une fine tranche de lard colonado (? sauf erreur) de mini sauces complètent le tout en respectant les âromes, etc .. aspic de crabe et d'oursin,foie gras poêlé pommes et poivre une merveille de précision grosse langoustine bretonne, Bar cuit à basse température, boeuf Wagyu ""Blackmore"" avec céleri cuit en croûte de sel. Sur les 6 plats impossible de trouver un écart de qualité, pas une faute dans les assemblages, chaque ingrédient a du sens, la langoustine cuite dans un bouillon au safran sent la langoustine et le safran sent le safran les chips de crevette servies à part se mêlent à la fête avec une harmonie étonnante complétée par un artichaut violet qui a sa place dans la partition où quelques coques pointent leur nez.Plateau de fromage bien suivi avec un fromage de Roanne unique en France  Heureusement si le soufflé chaud à la pistache était parfait, le vacherin moderne demandé par mon épouse n'était pas du niveau vraiment pas ... ouf! Un échec dans cet établissement parfait. Je maintiens mon point de vue dans les deux étoiles on est plus heureux que dans les trois!"
Sefacoja,Sefacoja,17 avril 2017,Fabuleux,5.0,couples,441,"Ce restaurant porte très bien son nom, 
Tout est à la hauteur d un Grand Chef 
Accueil, service, les plats son de vrais oeuvres d'art avec le vin juste parfait 
Un pur bonheur "
alicedesvignes,alicedesvignes,15 avril 2017,Pointu,4.0,business,4,Cuisine très technique et précise on aime ou pas tout comme la salle qui n'était pas à mon gout mais comme on dit tout les goûts sont dans la nature
Thilmakha,Thilmakha,12 avril 2017,Un vrai délice,5.0,friends,5,Un Ami m'a invité à déjeuner dans ce restaurant. Ce fut un pur moment de Plaisir!!. Tout était bon et bien présent
Delphine T,delphinet727,12 avril 2017,Un dîner somptueux,5.0,family,8,"Ce dîner fut somptueux 
C'est un endroit où l'on oublie le reste du monde pour savourer des plats raffinés, travaillés, surprenants et delicats.
Nous avions optés pour un menu 4 plats et avions laissé la main au sommelier pour accompagner les plats et c'était absolument parfait 
Le service allie la chaleur à la discrétion.
Bref une table de choix."
Elo D,elod137,7 avril 2017,Tout un art....,5.0,couples,11,"Voilà plusieurs mois que nous sommes venus, le souvenir reste et nos papilles gustatives s'en souviennent. 
Cuisine riche, inventive, raffinée... une soirée  parfaite du début à la fin, n'hésitez pas "
Emilie P,901emiliep,6 avril 2017,Fantastique !,5.0,business,54,"Quel talent!
Esthétisme, technicité, cuissons parfaites, travail des végétaux (de saison évidemment) sublime, la cuisine de Mr ROURE est vraiment exceptionnelle!
L'originalité au service du goût, la cuisine gastronomique du 21eme siècle, continuez, c'est top!"
Alain G,789alaing,3 avril 2017,Grand moment,5.0,family,101,"Cette établissement mérite c est 2 étoiles largement.  Un accueil  très professionnelle. 
Une présentation  des plats originales  et des produits  goûteux et très bien cuisiner. Le plateau de fromage  qui fait voyager. Et un pain qui ce mange comme du gâteau.
Vraiment  faite vous plaisir  a des prix correctes. "
georges h,georgesh917,29 mars 2017,Parfait,5.0,friends,54,"Une cuisine qui ménage tradition et innovation 
Les cuissons sont parfaites 
Les goûts des produits sont là 
Le tempo est idéal : le chef sait que la cuisine est d'abord un plaisir des sens et de tous, sans oublier celui de la contemplation qui permet de savourer l'instant présent 
Laissons aux impatients et aux pressés les cuisines vite faites sans plaisir de la table
Le service est au diapason
Un grand moment de cuisine "
Francis B,844francisb,26 mars 2017,Les mots me manquent,5.0,couples,137,"Réservé pour mes 40 ans, nous avons passé une magnifique soirée. 
L’enchaînement des plats est cohérent, les assaisonnements sont justes merveilleux.
Le personnel au top et le chef passe très gentiment en fin de soirée.."
jose d,428jos_d,24 mars 2017,Le goût du produit,5.0,couples,6,"Nous sommes nouveau arrivant sur lyon et cherchions un restaurant étoilé afin de fêter notre arrivé dans cette capitale gastronomique et avons choisi le Neuvième Art pour passer cette soirée.
Nous avons passé un très très bon moment  
Les plats élaborés sont exactement ce que j'aime car le produits est mis en avant sans grande complexité de goût pour les papilles et les cuissons sont parfaites.
Seul petit bémol beaucoup d'attente pour le plat de viande mais quand celui- ci est arrivé devant Nous cela en valait la peine.
Le service et très professionnel sans pour autant être sans arrêt derrière le client.
Merci à toute l'équipe de nous avoir fait profiter d'un moment aussi agréable.
Alors si vous chercher un endroit pour passer une belle soirée n'hésitez pas ce restaurant et fait pour vous."
Morgane D,morganed141,17 mars 2017,Une soirée inoubliable !,5.0,couples,12,"Du coup de téléphone pour réserver jusqu'au moment de payer l'addition,  tout était parfait.  Le personnel est à l'écoute sans être trop présent comme ça cela peut être le cas dans certain restaurant gastronomique. 
La carte est courte mais bien suffisante avec des énoncés de plats qui mettent l'eau à la bouche. 
Le plus petit des menus est bien assez copieux, on ressort du restaurant repu sans regretter quoi que ce soit. 
Tout est parfait, de la cuisson à la présentation.  C'est le cas de le dire , c'est de l'art. "
Jacques M,Faja69,17 mars 2017,Très bien,4.0,none,3,"Sobre, bon, rapport qualité prix très correct, service à la hauteur  il ne faut pas hésiter à y aller et à y retourner..."
Gilles Q,264gillesq,13 mars 2017,Belle ambiance pour un repas fabuleux,5.0,none,30,"Une belle première expérience dans cet établissement.
Les plats servis étaient de saveurs exceptionnelle. Nous nous sommes régalé et avons passé un très agréable moment.
J'y reviendrai avec un réel plaisir...... "
VENTREJAUNE01,VENTREJAUNE01,12 mars 2017,un beau cadeau !!!,5.0,couples,19,"le restaurant que nous connaissions depuis St Just St Rambert n'était pas comble,aus
si avons nous pu profiter d'une super ambiance avec une excellente équipe et quelques clients qui découvraient cette inventivité du début à la fin.
Le chef était présent et a dialogué avec chaque table."
